timestep,age,mean,std,mode,2.5%,25%,50%,75%,97.5%
42310,2115.555,3.073401055,1.057414134,2.629244752,1.422329033,2.34271173,2.925339646,3.633948813,5.617221884
42311,2115.605,3.074927936,1.058101396,2.629999769,1.422824867,2.344603313,2.927110976,3.636166727,5.62126493
42312,2115.655,3.076460399,1.058795001,2.630709609,1.422610803,2.34537885,2.929296566,3.638003804,5.624095314
42313,2115.705,3.07799603,1.059496977,2.631373958,1.422332152,2.346448665,2.930219613,3.639098627,5.626447269
42314,2115.755,3.079534564,1.060208855,2.632023703,1.422061484,2.347091297,2.931759632,3.639822738,5.629363267
42315,2115.805,3.081074298,1.060924856,2.632713338,1.421971472,2.348265581,2.934025139,3.641243961,5.632949895
42316,2115.855,3.082615881,1.061645328,2.633495989,1.421791603,2.349444519,2.93666598,3.64192534,5.636347887
42317,2115.905,3.084161465,1.06236871,2.634304449,1.421206908,2.350364726,2.938210457,3.645011366,5.635189668
42318,2115.955,3.085707543,1.063093027,2.635201584,1.420923346,2.351276405,2.940034229,3.64562151,5.639439867
42319,2116.005,3.087253657,1.063819243,2.636128809,1.420656031,2.352390868,2.941648317,3.648601926,5.644946349
42320,2116.055,3.088799167,1.064550254,2.637141299,1.420388717,2.352333621,2.943258813,3.652312119,5.646756365
42321,2116.105,3.090345379,1.065287267,2.638146438,1.419801447,2.350857211,2.943772693,3.654182798,5.652868199
42322,2116.155,3.091893892,1.066029204,2.63930452,1.4192708,2.351112679,2.945344183,3.65601562,5.654568267
42323,2116.205,3.093444479,1.066779377,2.640469822,1.419165126,2.352227628,2.947281265,3.657753245,5.661221393
42324,2116.255,3.094993255,1.067533172,2.641614497,1.418969036,2.353169679,2.949317788,3.66211169,5.667162227
42325,2116.305,3.096543078,1.068291471,2.642853181,1.419043469,2.353562047,2.951495273,3.665523814,5.67405147
42326,2116.355,3.098094634,1.069057354,2.644230304,1.418762246,2.353900605,2.952902567,3.665942774,5.681485973
42327,2116.405,3.099646369,1.069826962,2.645649862,1.418481583,2.356123572,2.954126561,3.668119294,5.68236155
42328,2116.455,3.101200999,1.07059626,2.647016331,1.417247791,2.356423034,2.955342949,3.669842067,5.683615637
42329,2116.505,3.102759218,1.071371028,2.648351343,1.415629247,2.357468247,2.955661948,3.672462698,5.678714808
42330,2116.555,3.104320995,1.072154189,2.649720344,1.416209307,2.357403738,2.956800493,3.674824817,5.680539964
42331,2116.605,3.105884641,1.07294279,2.651086853,1.415673908,2.357381015,2.958616878,3.676869486,5.675352653
42332,2116.655,3.10745087,1.073734089,2.652428825,1.415087146,2.359841736,2.96080224,3.680559116,5.671035414
42333,2116.705,3.10901947,1.074528938,2.653697456,1.414097435,2.360839906,2.961856488,3.683532009,5.676754524
42334,2116.755,3.110591381,1.075329356,2.654922071,1.41410128,2.362105459,2.964410637,3.686218213,5.672577263
42335,2116.805,3.112165103,1.076133565,2.656131243,1.415215827,2.363133366,2.965499206,3.68770565,5.676318822
42336,2116.855,3.113743286,1.076944407,2.657350667,1.415477581,2.364067914,2.967649528,3.691251848,5.68055154
42337,2116.905,3.115327113,1.077760093,2.658603327,1.413933318,2.364509428,2.968201098,3.692788907,5.67974564
42338,2116.955,3.116912288,1.07858129,2.659836449,1.413478121,2.365199339,2.969196773,3.694160565,5.685320736
42339,2117.005,3.118499255,1.079409431,2.661103149,1.412423107,2.366897415,2.970934714,3.695924386,5.692117456
42340,2117.055,3.120084983,1.080246478,2.662402846,1.413766732,2.367622065,2.973468337,3.697938563,5.691580458
42341,2117.105,3.121669294,1.081092243,2.663721741,1.414617453,2.368463691,2.975090149,3.700491774,5.70063566
42342,2117.155,3.12325617,1.081945694,2.665031888,1.414993362,2.369827971,2.97679971,3.702614872,5.701278663
42343,2117.205,3.124843285,1.082805612,2.666293023,1.414483394,2.371219327,2.977564635,3.704936338,5.700869304
42344,2117.255,3.126428137,1.083662999,2.667524286,1.414202865,2.372396158,2.979218107,3.707374068,5.700266407
42345,2117.305,3.128012811,1.084525092,2.668752228,1.413922336,2.373364461,2.98194002,3.709921246,5.702715464
42346,2117.355,3.129597924,1.085390819,2.669933621,1.414129572,2.374089308,2.981772847,3.711434677,5.700607981
42347,2117.405,3.131183293,1.086256854,2.671121418,1.413361279,2.375495541,2.983324439,3.71227337,5.706517709
42348,2117.455,3.13277153,1.087130034,2.672242776,1.41308075,2.376997906,2.985591128,3.716950665,5.712018019
42349,2117.505,3.134363125,1.088011289,2.673320124,1.412800221,2.377138741,2.986457791,3.718844453,5.711035248
42350,2117.555,3.135954347,1.088896219,2.674318914,1.412519693,2.378315758,2.988037128,3.721347876,5.708252589
42351,2117.605,3.137545207,1.089782001,2.675230695,1.412239164,2.379990058,2.989898653,3.725102209,5.706115436
42352,2117.655,3.139136219,1.09067148,2.676033275,1.412268507,2.380455956,2.991314704,3.726492495,5.703056253
42353,2117.705,3.140727148,1.091564681,2.676781304,1.41214729,2.380765402,2.990999747,3.729355493,5.711278453
42354,2117.755,3.14231855,1.092460676,2.677457985,1.413301746,2.382256501,2.992415239,3.730170734,5.714095147
42355,2117.805,3.143908095,1.093358376,2.678077899,1.413025661,2.382327962,2.993456306,3.730472224,5.71251506
42356,2117.855,3.145500228,1.094263718,2.678704409,1.413613473,2.381914293,2.996385275,3.732550858,5.7139298
42357,2117.905,3.147092491,1.095175646,2.679362177,1.415712954,2.382240497,2.9974912,3.734812069,5.718494221
42358,2117.955,3.148686957,1.096094459,2.679990292,1.413665422,2.38231694,2.998848398,3.739923466,5.719864556
42359,2118.005,3.150283243,1.097017288,2.680563902,1.411915732,2.38361718,3.000130631,3.741133288,5.724228186
42360,2118.055,3.151881223,1.097943196,2.681122792,1.411255125,2.383735623,3.001936455,3.742614739,5.724589847
42361,2118.105,3.153477817,1.098876914,2.681628192,1.411361045,2.385115696,3.003877972,3.745594137,5.731210105
42362,2118.155,3.155074116,1.099817453,2.682037028,1.411035995,2.38599236,3.004671705,3.748332522,5.734704449
42363,2118.205,3.156668947,1.100760812,2.682425499,1.410314708,2.388102186,3.006809366,3.748887998,5.738383992
42364,2118.255,3.158262073,1.10169957,2.682906111,1.408800676,2.390216535,3.007280755,3.751947257,5.744220553
42365,2118.305,3.159848153,1.10263397,2.683433183,1.409438935,2.391371771,3.008839222,3.754883737,5.752538785
42366,2118.355,3.161430645,1.103568746,2.68399866,1.410429644,2.393147902,3.010740145,3.7576806,5.752012939
42367,2118.405,3.163012426,1.104508794,2.684558775,1.412643311,2.394068834,3.011396713,3.758331777,5.752084064
42368,2118.455,3.164592933,1.105451827,2.685194477,1.413394288,2.395186393,3.013369312,3.758894413,5.755651932
42369,2118.505,3.166174851,1.106398493,2.685820406,1.413605256,2.396274882,3.015131014,3.760629615,5.760538787
42370,2118.555,3.167756983,1.107351823,2.686451702,1.415244803,2.396899699,3.017514605,3.763758403,5.762727598
42371,2118.605,3.169335688,1.108307224,2.687123037,1.413988909,2.397978548,3.018839494,3.765593255,5.767224326
42372,2118.655,3.170912585,1.10926107,2.687832506,1.412308541,2.399520449,3.019938781,3.767610242,5.774528617
42373,2118.705,3.172487434,1.110216792,2.688533289,1.410461819,2.40039931,3.020877682,3.769555674,5.779547512
42374,2118.755,3.174061315,1.111175669,2.689214356,1.411573933,2.401296744,3.022583518,3.773660207,5.778614204
42375,2118.805,3.175637925,1.112138182,2.690004039,1.41195105,2.402780752,3.023976214,3.776473434,5.780034777
42376,2118.855,3.177218299,1.113099645,2.690866195,1.411320419,2.403103175,3.026079192,3.778874434,5.78529547
42377,2118.905,3.178801611,1.114067279,2.691714639,1.413646439,2.403822857,3.027822159,3.781497508,5.786875718
42378,2118.955,3.180389975,1.115041147,2.692708963,1.412168239,2.40470552,3.029127337,3.784028039,5.790372974
42379,2119.005,3.181976764,1.116016586,2.693828054,1.415204596,2.405761945,3.030825222,3.786093716,5.793737355
42380,2119.055,3.183561043,1.116995532,2.694997656,1.415369169,2.407229997,3.03331277,3.787166851,5.797337568
42381,2119.105,3.185141358,1.117963212,2.696182709,1.414800492,2.408635052,3.036166616,3.790415813,5.800871917
42382,2119.155,3.18672548,1.118931878,2.697351138,1.413457762,2.4104244,3.037412786,3.791860053,5.805354543
42383,2119.205,3.188311849,1.119905382,2.698645846,1.411560207,2.410355828,3.038195513,3.794577312,5.810530188
42384,2119.255,3.189889845,1.120868609,2.6999886,1.409676502,2.410206913,3.039744466,3.795187919,5.811292729
42385,2119.305,3.19146904,1.121839713,2.701408256,1.407090805,2.410973138,3.043421249,3.797373795,5.814892469
42386,2119.355,3.193046465,1.122814459,2.702875617,1.405881115,2.411937801,3.045231958,3.799097353,5.821475714
42387,2119.405,3.194618655,1.123788022,2.704408316,1.406417553,2.412486535,3.047192234,3.800860955,5.82794641
42388,2119.455,3.196185706,1.124760621,2.70603058,1.406229501,2.413161072,3.048103266,3.802308602,5.826842459
42389,2119.505,3.197749432,1.125736196,2.707683247,1.405746028,2.414165073,3.050105973,3.802886346,5.829143766
42390,2119.555,3.199310777,1.126714532,2.709377285,1.406563161,2.414526154,3.05214966,3.806249954,5.832144007
42391,2119.605,3.200870807,1.12769193,2.711144942,1.405656931,2.414448803,3.053041362,3.808387944,5.835660005
42392,2119.655,3.202430902,1.128666789,2.712923938,1.405444634,2.414893076,3.053389421,3.81187662,5.839043914
42393,2119.705,3.203988424,1.12964277,2.714735656,1.405279926,2.417113981,3.055223907,3.814047006,5.842535397
42394,2119.755,3.205540214,1.130617839,2.716533113,1.404391908,2.416204057,3.057276974,3.816688579,5.846111148
42395,2119.805,3.207090837,1.131594426,2.718423904,1.404894651,2.418120491,3.058469534,3.81839469,5.856653104
42396,2119.855,3.208640613,1.132575886,2.720413756,1.406187458,2.419117959,3.059412863,3.821079702,5.860862251
42397,2119.905,3.210182445,1.133552792,2.722516552,1.406125381,2.420369038,3.060613853,3.82333981,5.867526903
42398,2119.955,3.211721039,1.134532656,2.724608297,1.405442474,2.422513371,3.062329484,3.825101963,5.873318001
42399,2120.005,3.213258347,1.135513992,2.726728083,1.404136453,2.422977939,3.063787867,3.826879261,5.877480635
42400,2120.055,3.214788214,1.136483385,2.728911589,1.404864888,2.424397017,3.064981027,3.829384477,5.877740244
42401,2120.105,3.216315677,1.137456602,2.731175904,1.406124372,2.424883296,3.066786063,3.830455427,5.877126236
42402,2120.155,3.21784023,1.138428701,2.733413752,1.406663596,2.42508951,3.068711826,3.833873725,5.88493382
42403,2120.205,3.219360088,1.139398189,2.735620164,1.404458576,2.42672568,3.071668243,3.835026515,5.893403455
42404,2120.255,3.22087586,1.140369983,2.737747014,1.402218125,2.426649302,3.074143792,3.839794112,5.901551063
42405,2120.305,3.222388762,1.141342609,2.739746588,1.399955294,2.428365584,3.075193767,3.842584442,5.906693361
42406,2120.355,3.223896884,1.142306705,2.741575645,1.397732193,2.42892835,3.076105111,3.842056622,5.915188813
42407,2120.405,3.225400103,1.143262439,2.743274847,1.397445612,2.429988169,3.076591407,3.842954116,5.915511651
42408,2120.455,3.226900529,1.144222258,2.744912357,1.395459302,2.431434116,3.077767612,3.847035201,5.92010396
42409,2120.505,3.228398783,1.145188542,2.746600284,1.395774641,2.432082928,3.080109549,3.848857073,5.921725259
42410,2120.555,3.229896948,1.146155888,2.748176151,1.395639586,2.434090029,3.080631176,3.850474861,5.926793772
42411,2120.605,3.231387069,1.147107781,2.749677257,1.39536034,2.434743061,3.081519688,3.852267564,5.938660963
42412,2120.655,3.232869165,1.148052567,2.751092386,1.395119532,2.43543087,3.083480084,3.854336279,5.95144906
42413,2120.705,3.234344749,1.148982664,2.752499299,1.394796169,2.437594297,3.084985104,3.85719507,5.962116667
42414,2120.755,3.235816699,1.149900322,2.753825564,1.393747824,2.437662993,3.084145443,3.860408687,5.968304157
42415,2120.805,3.237288624,1.150816223,2.755097806,1.394093581,2.437138386,3.085947288,3.862027403,5.974322678
42416,2120.855,3.238758487,1.151730098,2.756326561,1.393965365,2.437432767,3.086581087,3.864751406,5.980103603
42417,2120.905,3.240224623,1.152647113,2.757472569,1.393689499,2.437008608,3.086969859,3.868475837,5.984405606
42418,2120.955,3.241684811,1.153564609,2.758572474,1.393419776,2.437428137,3.088545442,3.870163932,5.97854271
42419,2121.005,3.243140805,1.154483623,2.759721211,1.39315712,2.438383366,3.090281819,3.871712667,5.972604578
42420,2121.055,3.244590632,1.155398157,2.760807578,1.39328602,2.438637393,3.091881143,3.871805488,5.967100792
42421,2121.105,3.246037034,1.15631414,2.761830536,1.394159791,2.440287233,3.094293562,3.875064061,5.974884709
42422,2121.155,3.247483201,1.157230081,2.762786,1.395065772,2.44083394,3.094198152,3.877779611,5.982668626
42423,2121.205,3.248927147,1.158144704,2.763718896,1.393343056,2.441344553,3.095192367,3.879304775,5.990452542
42424,2121.255,3.250366387,1.159054449,2.764684995,1.39346737,2.442518897,3.096781928,3.881392708,5.993677242
42425,2121.305,3.251799423,1.159960666,2.765606337,1.39361417,2.444033842,3.098190079,3.884586111,6.000717945
42426,2121.355,3.253226132,1.160867273,2.76659966,1.393623377,2.443763458,3.098891633,3.884899918,6.011003088
42427,2121.405,3.254651673,1.161775432,2.767593447,1.391291721,2.443744874,3.100239791,3.886217679,6.018486299
42428,2121.455,3.256071145,1.162682187,2.768550049,1.389865309,2.44557415,3.100653888,3.888590862,6.018593895
42429,2121.505,3.257477814,1.163570051,2.769480316,1.38987391,2.446665723,3.103142638,3.890441101,6.017571058
42430,2121.555,3.258876519,1.164456899,2.770399411,1.391641391,2.446953494,3.104514918,3.894009634,6.023345224
42431,2121.605,3.260270111,1.165343596,2.771285674,1.393017796,2.448739323,3.105714009,3.897399357,6.031524292
42432,2121.655,3.261659893,1.166223857,2.772081239,1.394757281,2.449914184,3.106559486,3.89983062,6.035190713
42433,2121.705,3.263048594,1.167103159,2.772818095,1.396938587,2.450306797,3.106547905,3.901598556,6.035923239
42434,2121.755,3.264436382,1.167985816,2.773520755,1.396241171,2.450544691,3.106710657,3.903600651,6.036645712
42435,2121.805,3.265820013,1.168866432,2.774201929,1.395792071,2.450955897,3.108039719,3.904720162,6.036885119
42436,2121.855,3.267196427,1.169749601,2.774959508,1.39595908,2.451302657,3.108488654,3.907908298,6.036822292
42437,2121.905,3.268568047,1.170631222,2.775781603,1.395602786,2.452830349,3.109266706,3.910686041,6.036938169
42438,2121.955,3.269936583,1.171514628,2.776632583,1.395694524,2.454875146,3.110927745,3.913571651,6.040081804
42439,2122.005,3.271298407,1.172398955,2.777529322,1.396317133,2.455953256,3.113728478,3.916087498,6.050453962
42440,2122.055,3.272650502,1.173275827,2.778408112,1.396026976,2.458433918,3.115276657,3.918263531,6.049432872
42441,2122.105,3.273999073,1.174146778,2.779313982,1.395931673,2.458071029,3.117647558,3.920306958,6.055120006
42442,2122.155,3.275344764,1.175015988,2.780360179,1.395585852,2.458483682,3.117818349,3.921468603,6.060220442
42443,2122.205,3.276688414,1.175880034,2.781387781,1.394539042,2.459218805,3.118712048,3.923850027,6.061873023
42444,2122.255,3.278027582,1.17672965,2.782378024,1.393176113,2.461612981,3.119027479,3.926492613,6.06734241
42445,2122.305,3.279361463,1.177571661,2.783380751,1.394548389,2.462048945,3.119388316,3.930792493,6.069549708
42446,2122.355,3.280688447,1.178411409,2.784602578,1.393829564,2.462355204,3.120253057,3.932164411,6.076093393
42447,2122.405,3.282006894,1.179248619,2.785952769,1.393910014,2.463188264,3.122469829,3.933938869,6.081451388
42448,2122.455,3.283318673,1.18007902,2.787199614,1.396311861,2.464081921,3.123775397,3.934779676,6.088030093
42449,2122.505,3.284622906,1.180907351,2.788420542,1.397349985,2.464950121,3.126813639,3.935073916,6.090668515
42450,2122.555,3.28592032,1.181732542,2.789662053,1.395239692,2.466733747,3.128604448,3.937696307,6.095925526
42451,2122.605,3.287213664,1.182558071,2.79083291,1.394457719,2.467444079,3.130306606,3.940100991,6.103307095
42452,2122.655,3.288500608,1.183380331,2.792070082,1.396246551,2.468757685,3.130664651,3.941541279,6.103758942
42453,2122.705,3.289781404,1.18420555,2.793305178,1.39530502,2.469336096,3.131806638,3.943289392,6.104905558
42454,2122.755,3.29105407,1.185025153,2.794493171,1.396222199,2.470346182,3.132521166,3.944215072,6.111594883
42455,2122.805,3.292315358,1.1858225,2.79576198,1.397094754,2.471060258,3.133435388,3.945671208,6.11190843
42456,2122.855,3.293570554,1.186614958,2.797101728,1.397242496,2.472904832,3.13401479,3.946083264,6.117115713
42457,2122.905,3.29482174,1.187410031,2.798558804,1.398708912,2.473666555,3.135002445,3.94805067,6.118193064
42458,2122.955,3.296068611,1.188204939,2.800028455,1.398226423,2.474100764,3.136373993,3.949863225,6.118660971
42459,2123.005,3.297312931,1.189001175,2.801508476,1.397586872,2.474695276,3.138114922,3.951765527,6.119426277
42460,2123.055,3.298553282,1.189798181,2.803092215,1.398571982,2.476111337,3.139780902,3.952402513,6.122081026
42461,2123.105,3.29978785,1.190596519,2.804786602,1.396845718,2.476777977,3.141483438,3.952422628,6.123337874
42462,2123.155,3.301014539,1.191382041,2.806501058,1.39802091,2.478618977,3.142061106,3.953179941,6.126142243
42463,2123.205,3.302239387,1.192163381,2.808117971,1.39687137,2.478091553,3.145079278,3.952910869,6.132195245
42464,2123.255,3.303460717,1.192944504,2.809664368,1.399748934,2.479148364,3.146087084,3.955119844,6.134696018
42465,2123.305,3.304676357,1.193724283,2.811213976,1.399978999,2.48039684,3.148083476,3.957225897,6.133910894
42466,2123.355,3.305888686,1.194500493,2.812834771,1.400596232,2.481765309,3.149004658,3.957109386,6.132873849
42467,2123.405,3.307096897,1.195273327,2.814453857,1.398643964,2.483846874,3.149729661,3.959521478,6.132657919
42468,2123.455,3.308300949,1.19604695,2.816175996,1.399905533,2.484792022,3.151027889,3.957505966,6.138354915
42469,2123.505,3.30950055,1.196819335,2.817903094,1.399248369,2.485802487,3.151790104,3.958082859,6.141699293
42470,2123.555,3.310690562,1.19758481,2.819639628,1.396887243,2.485519914,3.152967443,3.958534345,6.151777076
42471,2123.605,3.31187587,1.198347389,2.821472233,1.397450062,2.486006093,3.154711458,3.960042863,6.159497
42472,2123.655,3.313053485,1.199110058,2.823404032,1.396673588,2.487433894,3.156984693,3.962119019,6.163756552
42473,2123.705,3.314224073,1.199868962,2.825439217,1.396957512,2.487370289,3.159515044,3.960449609,6.166812272
42474,2123.755,3.315387575,1.200625977,2.827556951,1.396357365,2.48750849,3.160633452,3.960349121,6.171929584
42475,2123.805,3.316551743,1.201383715,2.829616147,1.394524462,2.487808335,3.161046377,3.96045926,6.173502769
42476,2123.855,3.317710081,1.202133712,2.831611989,1.397186384,2.488738755,3.162375457,3.961718988,6.17560359
